date,total_precipitation_mm
2022-07-28,6.807116131312796
2022-07-29,8.214045096735836
2022-07-30,19.195142056560144
2022-07-31,15.262548943667298
2022-08-01,1.148890032794725
2022-08-02,1.8942877918561811
2022-08-03,5.326841546747119
2022-08-04,7.9294582179727495
2022-08-05,2.7267092794147665
2022-08-06,0.382314461035092
2022-08-07,0.0014198735129849344
2022-08-08,0.20395128285599293
2022-08-09,7.42226768971932
2022-08-10,17.140480459147494
2022-08-11,0.40059208140521585
2022-08-12,0.8229152608407644
2022-08-13,8.229890653467464
2022-08-14,1.3392321243657115
2022-08-15,4.541113386494532
2022-08-16,2.2224833932113897
2022-08-17,10.011383182018108
2022-08-18,1.644631310455242
2022-08-19,3.6921196635830658
2022-08-20,0.9411005368065196
2022-08-21,5.852946530495728
2022-08-22,5.532005208266362
2022-08-23,0.7436855615878812
2022-08-24,7.750981250183031
2022-08-25,15.100037355750828
2022-08-26,4.439119498726988
2022-08-27,9.395688467861874
2022-08-28,4.3376992100547795
2022-08-29,3.180047772104899
2022-08-30,23.4476486539279
2022-08-31,2.7821381249850585
2022-09-01,1.4597975532808418
2022-09-02,5.453185967979831
2022-09-03,11.483303902650732
2022-09-04,26.30564489027165
2022-09-05,15.026827865057154
2022-09-06,0.08171618591745929
2022-09-07,0.8218596391316169
2022-09-08,14.064937664841182
2022-09-09,16.014597432331357
2022-09-10,0.6968520643795169
2022-09-11,5.7312154041824375
2022-09-12,4.942611918210123
2022-09-13,12.02698419569971
2022-09-14,4.34291172803114
2022-09-15,4.675855930315729
2022-09-16,8.127724255103882
2022-09-17,1.1806421367168833
2022-09-18,1.0993960989651441
2022-09-19,11.079196562150173
2022-09-20,6.1822282784760265
2022-09-21,0.7333029429901269
2022-09-22,12.70999400858842
2022-09-23,5.90359060760192
2022-09-24,8.773782174102964
2022-09-25,0.9642783006711397
2022-09-26,0.12558750302103447
2022-09-27,1.3186470163191153
2022-09-28,5.109920912218508
2022-09-29,6.756796630270401
2022-09-30,6.376577925550464
2022-10-01,2.456230491191017
2022-10-02,8.522437880372994
2022-10-03,14.224757702095303
2022-10-04,6.772351930777631
2022-10-05,10.088482378705523
2022-10-06,4.304640943814782
2022-10-07,2.5641015659516544
2022-10-08,18.180269937147386
2022-10-09,14.4953212220571
2022-10-10,8.459635281184319
2022-10-11,4.917574512546707
2022-10-12,9.70008662193322
2022-10-13,0.8254947458112804
2022-10-14,0.9040916733340562
2022-10-15,13.2802314015521
2022-10-16,1.492239225058263
2022-10-17,16.789671769032566
2022-10-18,12.519274366013633
2022-10-19,6.40255940419366
2022-10-20,8.527590461994803
2022-10-21,18.47358670784161
2022-10-22,6.064919018854187
2022-10-23,2.777586672010555
2022-10-24,3.1303306927270658
2022-10-25,5.884872963491718
2022-10-26,16.72990181916134
2022-10-27,3.843400848381872
2022-10-28,0.8111723209083439
2022-10-29,0.18783147072554823
2022-10-30,0.11781681774891521
2022-10-31,0.5576243988798697
2022-11-01,5.945342489326329
2022-11-02,16.03416295165517
2022-11-03,12.169327831742292
2022-11-04,5.374338202074117
2022-11-05,8.458493349138505
2022-11-06,18.192090617958456
2022-11-07,1.595426314992215
2022-11-08,12.46304934613818
2022-11-09,8.526503507852116
2022-11-10,9.627349326706268
2022-11-11,7.558818940793806
2022-11-12,9.504259480337385
2022-11-13,24.09276669186511
2022-11-14,11.391913315378588
2022-11-15,16.25012278668691
2022-11-16,6.341129774341423
2022-11-17,13.385185250626819
2022-11-18,4.653297004864504
2022-11-19,0.30983899915780316
2022-11-20,4.630084823702422
2022-11-21,7.1050231392746355
2022-11-22,1.999995389610378
2022-11-23,16.48973160158107
2022-11-24,13.339544164551858
2022-11-25,6.085028892385925
2022-11-26,7.739841189732026
2022-11-27,7.109849810689177
2022-11-28,12.758909391322957
2022-11-29,9.90741070532409
2022-11-30,7.1292945374068495
2022-12-01,9.945994268036884
2022-12-02,16.152529121882253
2022-12-03,7.358337509231205
2022-12-04,15.342795954040866
2022-12-05,9.026447281087263
2022-12-06,16.028857888159123
2022-12-07,2.250172611866212
2022-12-08,2.630630289559118
2022-12-09,0.1714021583438738
2022-12-10,1.3544414159696108
2022-12-11,0.8587109414292943
2022-12-12,10.739887328554683
2022-12-13,4.21257681773568
2022-12-14,4.591593803525029
2022-12-15,14.436992358241696
2022-12-16,5.43036232625127
2022-12-17,3.6757424962274854
2022-12-18,10.643221293662469
2022-12-19,1.1974592174510899
2022-12-20,0.4248467877232803
2022-12-21,4.532979206032907
2022-12-22,1.7191406523124828
2022-12-23,0.8356011130956631
2022-12-24,0.28918220175453735
2022-12-25,6.775761150493057
2022-12-26,1.135994867581723
2022-12-27,0.9652008080251965
2022-12-28,0.1910675241560914
2022-12-29,2.5377014144396646
2022-12-30,0.14409734603759716
2022-12-31,0.032104682759393974
2023-01-01,0.5644260315591544
2023-01-02,1.1438833210491075
2023-01-03,1.0270490226958005
2023-01-04,0.04109700563501191
2023-01-05,0.7519462887444015
2023-01-06,2.4465150136165867
2023-01-07,5.188274855356662
2023-01-08,16.015291632811568
2023-01-09,6.669347587376251
2023-01-10,2.496154475579706
2023-01-11,0.5304437935080928
2023-01-12,7.115664247407954
2023-01-13,1.9487749728170851
2023-01-14,2.3691041354254696
2023-01-15,2.877711676234192
2023-01-16,10.899282167827097
2023-01-17,12.981994892243172
2023-01-18,11.626188756054042
2023-01-19,8.711635319173189
2023-01-20,8.270072228327765
2023-01-21,5.420125786912422
2023-01-22,16.200741891225334
2023-01-23,17.477695906563895
2023-01-24,9.328125936008291
2023-01-25,6.292345233987362
2023-01-26,2.9366577404061918
2023-01-27,14.337438110487705
2023-01-28,7.5733736957772635
2023-01-29,8.1433928990009
2023-01-30,3.6400939297891455
2023-01-31,12.966725385922473
2023-02-01,15.857526116633377
2023-02-02,10.968070460336321
2023-02-03,22.95851307326302
2023-02-04,2.4120422997100275
2023-02-05,0.591327699083875
2023-02-06,4.464949538032673
2023-02-07,1.041151351046217
2023-02-08,8.00886258502942
2023-02-09,1.5010598290814587
2023-02-10,3.015990073976127
2023-02-11,18.9824872245481
2023-02-12,19.809352805737035
2023-02-13,2.1754734692649347
2023-02-14,1.1358445017890553
2023-02-15,19.333941597324156
2023-02-16,6.575439958396601
2023-02-17,4.899294448932778
2023-02-18,5.956035610552142
2023-02-19,5.928211407990609
2023-02-20,7.155947389520623
2023-02-21,8.991556191404015
2023-02-22,4.904776857472376
2023-02-23,10.355855140005588
2023-02-24,21.81615309382323
2023-02-25,18.528496701719618
2023-02-26,6.5585972888584365
2023-02-27,11.030882580485013
2023-02-28,21.32974684354849
2023-03-01,7.243402224276
2023-03-02,1.3821959869062608
2023-03-03,4.824499386359088
2023-03-04,32.95460314984666
2023-03-05,15.911128646621364
2023-03-06,13.590139530862196
2023-03-07,4.078221260897408
2023-03-08,12.271312524603669
2023-03-09,10.318938614375384
2023-03-10,7.2885367259232225
2023-03-11,8.303684210090978
2023-03-12,18.643737998559125
2023-03-13,22.15315672219731
2023-03-14,15.133846522076055
2023-03-15,8.708638995102541
2023-03-16,13.317328735752202
2023-03-17,8.312058797400821
2023-03-18,3.5947957638313657
2023-03-19,1.5168642318030834
2023-03-20,3.289104207169654
2023-03-21,11.736922491309087
2023-03-22,15.192143565684546
2023-03-23,5.711784067557346
2023-03-24,2.7803618236248386
2023-03-25,19.72740681776486
2023-03-26,8.494089650412207
2023-03-27,27.645863247016678
2023-03-28,2.0829180882628897
2023-03-29,18.746057254702468
2023-03-30,10.172966251047901
2023-03-31,9.141026108409278
2023-04-01,3.6360682434235496
2023-04-02,5.804228601618892
2023-04-03,22.52589109048131
2023-04-04,9.56435577413117
2023-04-05,2.63507451154508
2023-04-06,23.943901103848475
2023-04-07,2.622722473461179
2023-04-08,16.931239712448587
2023-04-09,2.2146966116167803
2023-04-10,1.7357910783744046
2023-04-11,2.0859325509832125
2023-04-12,4.392557418668726
2023-04-13,13.103275185585524
2023-04-14,12.139168571138718
2023-04-15,10.600919243472614
2023-04-16,13.595758718253137
2023-04-17,8.49618959850319
2023-04-18,6.692784923814088
2023-04-19,4.111374270252108
2023-04-20,13.672260827206635
2023-04-21,10.921997050900245
2023-04-22,11.831271050084531
2023-04-23,2.618293979082855
2023-04-24,20.944431527794897
2023-04-25,4.026703514284682
2023-04-26,2.5300349010422067
2023-04-27,5.681171983667351
2023-04-28,22.460118909293673
2023-04-29,9.332144592917754
2023-04-30,4.014824037199105
2023-05-01,14.239495147194246
2023-05-02,4.459242334860392
2023-05-03,3.077950854276427
2023-05-04,1.6566979545586946
2023-05-05,2.203469191186974
2023-05-06,10.042122782124347
2023-05-07,9.365409822692076
2023-05-08,9.670294816942263
2023-05-09,13.969596066090162
2023-05-10,3.7505070416727904
2023-05-11,1.713271976882428
2023-05-12,3.154198676156742
2023-05-13,3.5881744063885854
2023-05-14,1.6683123107270568
2023-05-15,2.540466857794847
2023-05-16,1.817410787197115
2023-05-17,6.238124141845002
2023-05-18,10.949968959380389
2023-05-19,5.395946614271468
2023-05-20,1.028381902187887
2023-05-21,1.7858496298117712
2023-05-22,2.234443762120014
2023-05-23,2.090162444829952
2023-05-24,6.830592656569915
2023-05-25,2.782538618816938
2023-05-26,6.255317492048096
2023-05-27,3.321603603637868
2023-05-28,1.134535218142215
2023-05-29,1.4563745063469538
2023-05-30,1.556765677094056
2023-05-31,0.5807041503942348
2023-06-01,0.489835287396545
2023-06-02,4.093436543655571
2023-06-03,5.259013641250474
2023-06-04,5.432295527356244
2023-06-05,6.718858589920284
2023-06-06,7.632425257781955
2023-06-07,1.4139683395626366
2023-06-08,1.094391708647875
2023-06-09,0.13397328939389852
2023-06-10,4.487821770453613
2023-06-11,1.6797955896663588
2023-06-12,8.74202559555215
2023-06-13,9.960284862472687
2023-06-14,14.776368467664724
2023-06-15,12.494404378685429
2023-06-16,3.142403828491066
2023-06-17,3.7305529755542555
2023-06-18,5.203673081950919
2023-06-19,7.119948605122772
2023-06-20,14.172843244523392
2023-06-21,1.4557393342329288
2023-06-22,0.002465512920934998
2023-06-23,0.4097601757280245
2023-06-24,0.6507246289118029
2023-06-25,1.140266709739995
2023-06-26,2.3047060633132386
2023-06-27,0.2521963245385381
2023-06-28,1.3579066894067218
2023-06-29,4.547875734942867
2023-06-30,2.3493130956921977
2023-07-01,8.520543779070525
2023-07-02,7.76319620626964
2023-07-03,27.099337300796833
2023-07-04,1.129955345589911
2023-07-05,9.006995052573075
2023-07-06,11.20580721180886
2023-07-07,17.94680851890007
2023-07-08,11.29377719709624
2023-07-09,1.1121427416469487
2023-07-10,0.8987704700302545
2023-07-11,1.0407784741346542
2023-07-12,1.5377005388472753
2023-07-13,13.03210614787531
2023-07-14,6.970260571961262
2023-07-15,1.2395419539359358
2023-07-16,0.919402627744148
2023-07-17,0.22164266161439455
2023-07-18,0.39407685477499743
2023-07-19,1.4595880784611381
2023-07-20,5.08304656278824
2023-07-21,1.691677224926011
2023-07-22,0.44408894547132843
2023-07-23,1.2233135511792308
2023-07-24,1.0982232707305983
2023-07-25,0.474698982543478
2023-07-26,0.0978987639541646
2023-07-27,0.5437789332063385
2023-07-28,0.3678177188532975
2023-07-29,0.40199883210335385
2023-07-30,1.334859752148544
2023-07-31,1.8680744952917148
2023-08-01,0.6518435620819357
2023-08-02,0.15474260862899727
2023-08-03,0.007252147838684997
2023-08-04,0.5216671390258047
2023-08-05,1.706650142807577
2023-08-06,0.9669929492019912
2023-08-07,1.563442477788621
2023-08-08,0.005274437626217807
2023-08-09,0.03625930571617836
2023-08-10,0.23327975827669434
2023-08-11,0.004140980706781108
2023-08-12,0.017229441453985028
2023-08-13,0.007744665708738635
2023-08-14,0.10538375659051649
2023-08-15,0.12306965322750503
2023-08-16,0.02831864628663472
2023-08-17,0.1079425861121204
2023-08-18,0.3730883463504281
2023-08-19,0.10786774012674048
2023-08-20,0.2912889717663278
2023-08-21,0.3390475776541453
2023-08-22,0.2766984214588354
2023-08-23,1.3773282819045072
2023-08-24,1.7456224700822531
2023-08-25,1.0478591580351768
2023-08-26,0.46658884537009204
2023-08-27,0.16500406266573875
2023-08-28,0.14782001244384968
2023-08-29,0.004957227531571587
2023-08-30,0.13370683814172868
2023-08-31,0.010309834806338652
2023-09-01,3.469446951953614e-14
2023-09-02,0.005546134161737645
2023-09-03,0.0013840377732984854
2023-09-04,0.0024092963712887133
2023-09-05,0.7499252558602673
2023-09-06,1.2366933078738034
2023-09-07,0.08550861235792108
2023-09-08,0.01042635008728296
2023-09-09,0.010232371096201287
2023-09-10,0.16798256140759976
2023-09-11,6.4260053642328785
2023-09-12,9.83044741346362
2023-09-13,3.293596170351517
2023-09-14,3.600893874988744
2023-09-15,0.6905759687185643
2023-09-16,0.9016305020566051
2023-09-17,7.840175009278042
2023-09-18,7.116179515946897
2023-09-19,0.4929277931466844
2023-09-20,0.5746291248271886
2023-09-21,0.1304258200320943
2023-09-22,1.0408340855860843e-14
2023-09-23,0.007032899020495767
2023-09-24,0.05061327343015322
2023-09-25,0.004256877588208058
2023-09-26,0.012387674018985578
2023-09-27,0.00040856372151079623
2023-09-28,0.07069195999067149
2023-09-29,0.008754658210813684
2023-09-30,0.03193586530868958
2023-10-01,0.07814633363526641
2023-10-02,1.5612511283791264e-14
2023-10-03,0.04594334427565454
2023-10-04,0.3390721665823496
2023-10-05,0.08217825336486254
2023-10-06,0.43231719541836183
2023-10-07,1.073834555768368
2023-10-08,5.422774511316668
2023-10-09,0.06518093243812993
2023-10-10,0.02022437729469126
2023-10-11,0.05854888317460491
2023-10-12,0.06756759057678988
2023-10-13,0.17483059764344422
2023-10-14,0.14652336415111983
2023-10-15,2.732914112726815
2023-10-16,1.60141784135703
2023-10-17,3.3379980704921763
2023-10-18,14.288854521510075
2023-10-19,5.910031533147732
2023-10-20,1.0388292557763772
2023-10-21,1.6221009120726981
2023-10-22,3.251770091736722
2023-10-23,3.3720451649514835
2023-10-24,12.36520938243757
2023-10-25,0.2998234481310542
2023-10-26,0.16506169470176768
2023-10-27,0.8636503461048224
2023-10-28,0.6951705016149563
2023-10-29,0.244989138622035
2023-10-30,0.9001512640622912
2023-10-31,0.9998942862239572
2023-11-01,0.7784350644613053
2023-11-02,2.7562833495835584
2023-11-03,17.610968078003
2023-11-04,7.446174399547106
2023-11-05,0.547801858999707
2023-11-06,6.167129486982509
2023-11-07,2.0624796014772127
2023-11-08,9.02660119382403
2023-11-09,1.0028636088463896
2023-11-10,0.5831163496452484
2023-11-11,12.237288799838092
2023-11-12,22.572413074158256
2023-11-13,5.129508493325837
2023-11-14,0.8107676946451543
2023-11-15,3.1650229960860123
2023-11-16,9.552221819973283
2023-11-17,4.03342126335815
2023-11-18,10.764918404674972
2023-11-19,13.685591693274546
2023-11-20,19.309107683227467
2023-11-21,7.860417657212793
2023-11-22,8.426777353633948
2023-11-23,13.861031110764088
2023-11-24,14.688048862353753
2023-11-25,7.036463804013248
2023-11-26,20.572681343764998
2023-11-27,8.202319930660451
2023-11-28,17.70966622180482
2023-11-29,1.7170074734167429
2023-11-30,4.732667774078447
2023-12-01,9.318256679762271
2023-12-02,1.9137316583908315
2023-12-03,18.63452895076989
2023-12-04,11.003439940168391
2023-12-05,13.30864000874499
2023-12-06,14.595146302099236
2023-12-07,5.848689834920155
2023-12-08,0.3642732500850395
2023-12-09,16.73975806579619
2023-12-10,9.176860012416903
2023-12-11,15.943675258313302
2023-12-12,33.6335348765715
2023-12-13,8.548466409592937
2023-12-14,15.933103008592298
2023-12-15,5.422710520292641
2023-12-16,5.908464451209742
2023-12-17,18.93707524641286
2023-12-18,6.837449487591126
2023-12-19,1.5643734313925892
2023-12-20,11.071225937939738
2023-12-21,14.724758233569423
2023-12-22,18.329233976089654
2023-12-23,5.6493454404176155
2023-12-24,10.666192958268539
2023-12-25,5.023293405201914
2023-12-26,5.641471475428268
2023-12-27,6.6782864099934525
2023-12-28,5.3511895375777385
2023-12-29,3.1047579750520526
2023-12-30,6.679783266008599
2023-12-31,8.235849363700254
2024-01-01,11.556602073483191
2024-01-02,8.502001440774613
2024-01-03,3.228887621730795
2024-01-04,9.81660013303553
2024-01-05,5.426140004715307
2024-01-06,10.121001173047262
2024-01-07,16.504909011928248
2024-01-08,6.061001602120093
2024-01-09,1.1983080578374887
2024-01-10,18.2619170027749
2024-01-11,20.19448907196875
2024-01-12,34.504281590443505
2024-01-13,11.236505843470463
2024-01-14,13.399711046076845
2024-01-15,9.690220073878208
2024-01-16,9.631022174289683
2024-01-17,9.876905819339754
2024-01-18,14.48577859622446
2024-01-19,16.031545494570302
2024-01-20,0.3855057663031455
2024-01-21,2.768123668829484
2024-01-22,6.7756814885342465
2024-01-23,11.802313990187944
2024-01-24,7.010871649299586
2024-01-25,8.429885914097213
2024-01-26,9.439205803744251
2024-01-27,1.6217900633819227
2024-01-28,0.7913328461484123
2024-01-29,1.4486318726767473
2024-01-30,1.8208134849828603
2024-01-31,12.461348910164812
2024-02-01,3.5864258366302693
2024-02-02,13.425612996570635
2024-02-03,15.177277971815784
2024-02-04,11.16369611935397
2024-02-05,4.914729921893018
2024-02-06,8.969449676897062
2024-02-07,11.451481607423373
2024-02-08,9.7179529550715
2024-02-09,16.966824072142117
2024-02-10,22.484907105535967
2024-02-11,15.977995113644283
2024-02-12,4.814206123683103
2024-02-13,3.4093832111352658
2024-02-14,0.7909849192060392
2024-02-15,6.863013430148612
2024-02-16,1.1281519476256072
2024-02-17,0.7860912949126837
2024-02-18,0.5743240323567989
2024-02-19,0.4305888016062978
2024-02-20,1.609317271004329
2024-02-21,16.87100919707518
2024-02-22,20.618137087694784
2024-02-23,1.86324855113185
2024-02-24,26.80133341709734
2024-02-25,17.52216071292878
2024-02-26,4.785978177153538
2024-02-27,3.7761739355346435
2024-02-28,2.78154098725736
2024-02-29,3.023220019713335
2024-03-01,22.114558165412745
2024-03-02,15.369713475593016
2024-03-03,3.925440843545406
2024-03-04,7.144218083340093
2024-03-05,4.278143534577339
2024-03-06,18.00601172598705
2024-03-07,7.643615339191001
2024-03-08,17.637972516240552
2024-03-09,23.68602891510818
2024-03-10,4.176108764340823
2024-03-11,0.0039917294145774135
2024-03-12,39.689319614353735
2024-03-13,8.649234085623903
2024-03-14,0.5385230677461532
2024-03-15,3.2957978538661474
2024-03-16,0.650846481050859
2024-03-17,0.3060509375245723
2024-03-18,8.48783309004375
2024-03-19,8.785356076259632
2024-03-20,20.91818021619929
2024-03-21,8.66469438835793
2024-03-22,4.28520508154406
2024-03-23,1.8321383427632973
2024-03-24,3.738734454600486
2024-03-25,1.6440977353795496
2024-03-26,6.337754903825044
2024-03-27,15.71650055234386
2024-03-28,12.466751850297442
2024-03-29,1.9894373076567753
2024-03-30,2.5353495160516015
2024-03-31,5.600421133749478
2024-04-01,6.195873483989089
2024-04-02,3.913627394467767
2024-04-03,0.4177018231530261
2024-04-04,1.377635937728881
2024-04-05,2.3267685046164353
2024-04-06,24.7416762258581
2024-04-07,17.010694618363686
2024-04-08,21.159547114848465
2024-04-09,14.627036678177774
2024-04-10,5.169991977027168
2024-04-11,0.2130536795448383
2024-04-12,2.087996406316961
2024-04-13,0.845557064423014
2024-04-14,2.9021291978779082
2024-04-15,2.61681525580571
2024-04-16,1.5160408393057947
2024-04-17,2.157772728992325
2024-04-18,3.19762365626273
2024-04-19,5.141656261628219
2024-04-20,2.1265987165861517
2024-04-21,8.277353583252989
2024-04-22,16.657979258269496
2024-04-23,19.599905734338556
2024-04-24,12.938171885821248
2024-04-25,6.445581673972356
2024-04-26,13.571957942076555
2024-04-27,4.475613975955639
2024-04-28,13.140318238129119
2024-04-29,9.510176051662711
2024-04-30,4.627368445426324
2024-05-01,11.745501710151988
2024-05-02,15.654040049412284
2024-05-03,8.595815442163257
2024-05-04,7.509030307460307
2024-05-05,12.260818238985394
2024-05-06,1.5817841215550779
2024-05-07,3.860395059774648
2024-05-08,7.929367245424146
2024-05-09,3.2911038321401382
2024-05-10,2.7470855343381118
2024-05-11,9.429482070686396
2024-05-12,10.622789337503498
2024-05-13,2.255974001457148
2024-05-14,3.745541279755578
2024-05-15,1.9392316605717497
2024-05-16,13.101619864585246
2024-05-17,5.631872232015667
2024-05-18,2.9755656100860506
2024-05-19,5.4062521066953195
2024-05-20,9.62035363738778
2024-05-21,4.284481961576603
2024-05-22,3.0935000139606927
2024-05-23,18.151259493379257
2024-05-24,2.696885533282517
2024-05-25,4.113708385375498
2024-05-26,11.835577246529283
2024-05-27,17.489981750259176
2024-05-28,5.187422062135749
2024-05-29,5.743537665694019
2024-05-30,6.019372682942514
2024-05-31,5.158872031984174
2024-06-01,17.210065463302726
2024-06-02,6.4989930738192925
2024-06-03,15.46291668273625
2024-06-04,5.495494807064464
2024-06-05,14.990849547075413
2024-06-06,8.45983752054736
2024-06-07,27.9990740109497
2024-06-08,3.12497154754964
2024-06-09,1.6271860243932679
2024-06-10,6.880838809365741
2024-06-11,7.558817053677558
2024-06-12,10.085282846887367
2024-06-13,8.8880757645029
2024-06-14,5.487630887586201
2024-06-15,1.8729615466099807
2024-06-16,0.5845872285590321
2024-06-17,2.9883996071475902
2024-06-18,10.010725181928137
2024-06-19,3.6291283149410027
2024-06-20,0.9685389985634156
2024-06-21,0.3102646617492051
2024-06-22,3.1404844989992924
2024-06-23,12.526758337116917
2024-06-24,2.4020738183025867
2024-06-25,0.014339648259956497
2024-06-26,0.2596642839307606
2024-06-27,0.6251368414495994
