date,id,longitude,latitude,time,total_precipitation
2023-09-04 01:00:00,20230904T01,116.26445564716907,-1.8819705202303976,1693789200000,0
2023-09-04 02:00:00,20230904T02,116.26445564716907,-1.8819705202303976,1693792800000,0
2023-09-04 03:00:00,20230904T03,116.26445564716907,-1.8819705202303976,1693796400000,5.204170427930421e-15
2023-09-04 04:00:00,20230904T04,116.26445564716907,-1.8819705202303976,1693800000000,0
2023-09-04 05:00:00,20230904T05,116.26445564716907,-1.8819705202303976,1693803600000,0
2023-09-04 06:00:00,20230904T06,116.26445564716907,-1.8819705202303976,1693807200000,0
2023-09-04 07:00:00,20230904T07,116.26445564716907,-1.8819705202303976,1693810800000,3.469446951953614e-15
2023-09-04 08:00:00,20230904T08,116.26445564716907,-1.8819705202303976,1693814400000,3.469446951953614e-15
2023-09-04 09:00:00,20230904T09,116.26445564716907,-1.8819705202303976,1693818000000,0
2023-09-04 10:00:00,20230904T10,116.26445564716907,-1.8819705202303976,1693821600000,0
2023-09-04 11:00:00,20230904T11,116.26445564716907,-1.8819705202303976,1693825200000,3.469446951953614e-15
2023-09-04 12:00:00,20230904T12,116.26445564716907,-1.8819705202303976,1693828800000,0
2023-09-04 13:00:00,20230904T13,116.26445564716907,-1.8819705202303976,1693832400000,6.938893903907228e-15
2023-09-04 14:00:00,20230904T14,116.26445564716907,-1.8819705202303976,1693836000000,0
2023-09-04 15:00:00,20230904T15,116.26445564716907,-1.8819705202303976,1693839600000,0
2023-09-04 16:00:00,20230904T16,116.26445564716907,-1.8819705202303976,1693843200000,0
2023-09-04 17:00:00,20230904T17,116.26445564716907,-1.8819705202303976,1693846800000,0
2023-09-04 18:00:00,20230904T18,116.26445564716907,-1.8819705202303976,1693850400000,0
2023-09-04 19:00:00,20230904T19,116.26445564716907,-1.8819705202303976,1693854000000,0.001158763893727155
2023-09-04 20:00:00,20230904T20,116.26445564716907,-1.8819705202303976,1693857600000,3.469446951953614e-15
2023-09-04 21:00:00,20230904T21,116.26445564716907,-1.8819705202303976,1693861200000,0
2023-09-04 22:00:00,20230904T22,116.26445564716907,-1.8819705202303976,1693864800000,0
2023-09-04 23:00:00,20230904T23,116.26445564716907,-1.8819705202303976,1693868400000,0.001250532477570232
2023-09-05 00:00:00,20230905T00,116.26445564716907,-1.8819705202303976,1693872000000,3.469446951953614e-15
2023-09-05 01:00:00,20230905T01,116.26445564716907,-1.8819705202303976,1693875600000,0.0010612324103931314
2023-09-05 02:00:00,20230905T02,116.26445564716907,-1.8819705202303976,1693879200000,0.10508322884561494
2023-09-05 03:00:00,20230905T03,116.26445564716907,-1.8819705202303976,1693882800000,0.08386114495806396
2023-09-05 04:00:00,20230905T04,116.26445564716907,-1.8819705202303976,1693886400000,0.091462345153559
2023-09-05 05:00:00,20230905T05,116.26445564716907,-1.8819705202303976,1693890000000,0.08845291449688375
2023-09-05 06:00:00,20230905T06,116.26445564716907,-1.8819705202303976,1693893600000,0.11449155863374472
2023-09-05 07:00:00,20230905T07,116.26445564716907,-1.8819705202303976,1693897200000,0.09718068031361327
2023-09-05 08:00:00,20230905T08,116.26445564716907,-1.8819705202303976,1693900800000,0.12213736772537231
2023-09-05 09:00:00,20230905T09,116.26445564716907,-1.8819705202303976,1693904400000,0.015378411262645386
2023-09-05 10:00:00,20230905T10,116.26445564716907,-1.8819705202303976,1693908000000,0
2023-09-05 11:00:00,20230905T11,116.26445564716907,-1.8819705202303976,1693911600000,0
2023-09-05 12:00:00,20230905T12,116.26445564716907,-1.8819705202303976,1693915200000,0
2023-09-05 13:00:00,20230905T13,116.26445564716907,-1.8819705202303976,1693918800000,0.0015532551742580836
2023-09-05 14:00:00,20230905T14,116.26445564716907,-1.8819705202303976,1693922400000,0
2023-09-05 15:00:00,20230905T15,116.26445564716907,-1.8819705202303976,1693926000000,3.469446951953614e-15
2023-09-05 16:00:00,20230905T16,116.26445564716907,-1.8819705202303976,1693929600000,0
2023-09-05 17:00:00,20230905T17,116.26445564716907,-1.8819705202303976,1693933200000,0.0036787762383028166
2023-09-05 18:00:00,20230905T18,116.26445564716907,-1.8819705202303976,1693936800000,0.015693838577135466
2023-09-05 19:00:00,20230905T19,116.26445564716907,-1.8819705202303976,1693940400000,0.008379958671866916
2023-09-05 20:00:00,20230905T20,116.26445564716907,-1.8819705202303976,1693944000000,0.001045719386638666
2023-09-05 21:00:00,20230905T21,116.26445564716907,-1.8819705202303976,1693947600000,0.000464824012169629
2023-09-05 22:00:00,20230905T22,116.26445564716907,-1.8819705202303976,1693951200000,0
